transaction_id,store_id,timestamp,sku,product_name,category,quantity,unit_price
TXN022295,FL-619,09-25-2024 15:33:41,LED-FLASH,Flashlight - LED,EMERGENCY,1,13.13
TXN015855,FL-302,15-Sep-2024 06:49,DIAP-S3,Baby Diapers - Size 3,Baby Products,2, 25.91 
TXN024069,FL-078,28-Sep-2024 15:24,PNUTBTR-16,PEANUT BUTTER,Groceries,2,3.20
TXN002241,FL-445,2024-09-04T22:45:06,PT_STRAWBERRY,Pop-Tarts Strawberry,Breakfast,3,3.35
TXN016877,FL-239,2024-09-17 14:36:57,PNUTBTR-16,Peanut Butter,Groceries,2,3.38
TXN011841,FL-078,2024-09-13 13:22:34,PT-12,Pop-Tarts Strawberry,Breakfast Foods,2,3.38
TXN002040,FL-156,09/04/2024 08:37,PT-12,Strawberry Pop-Tart,breakfast,3,3.42
TXN021977,FL-105,2024-09-25 06:10:06,FAID-01,FIRST AID KIT,Health,1,15.04
TXN009007,FL-302,2024-09-11T13:41:15,SKU#459812, Pop-Tarts Strawberry ,BREAKFAST,3,3.39
TXN025074,FL-412,2024-09-30 11:58:22,PNUTBTR-16,Peanut Butter 16oz,Grocery,1,$3.42
TXN021690,FL-078,09/24/2024 17:24,TOILETPAPER12,Toilet Paper 12-Roll,Household,1,9.73
TXN006238,FL-619,2024-09-09T14:43:28,FAID-01,First Aid Kit,Health & Wellness,2,14.35
TXN017680,FL-710,09/17/2024 09:30,BATT-100,AA Batteries (4-pack),Emergency,1,6.66
TXN024860,fl-710,09/29/2024 10:30,LTBEER24,BEER LIGHT 24PK,Alcohol,1,19.32
TXN020398,FL-501,09-22-2024 06:07:40,WTR-24,Bottled Water 24-Pack,EMERGENCY,3,5.15
TXN000984,FL-078,09/02/2024 08:20,BFORM-01,Baby Formula,baby,1,29.80
TXN018360,FL-239,2024-09-19 20:24:10,ROKU-STD,Streaming Device,Electronics,1,30.30
TXN004315,FL-287,,WTR-24,Water - 24 Pack,EMERGENCY,6,4.79
TXN011409,FL-287,2024-09-13 10:09:43,CARDS-01,PLAYING CARDS,entertainment,1,4.99
TXN024573,FL_156,2024-09-29 11:56:14,WHITEBREAD,Bread - White,Groceries,2,2.42
TXN010859,FL-105,09-13-2024 14:12:08,BATT_AA_4PK,BATTERIES AA 4PK,Emergency,5,6.64
TXN002533,FL-330,09/05/2024 10:03,BEER-24,Light Beer (24-pack),ALCOHOL,3,18.86
TXN000575,FL-710,2024-09-01 17:28:44,PB-16,PEANUT BUTTER,GROCERY,2,3.20
TXN013536,FL-287,09-14-2024 17:25:59,TARP-HD,HD Tarp,EMERGENCY,1, 19.68 
TXN010238,FL-619,2024-09-12 17:57:24,PLAYCARD-STD,Standard Playing Cards,entertainment,3,5.16
TXN021844,fl-710,2024-09-24 09:04:42,PT-12,Pop-Tarts Strawberry,breakfast,3, 3.39 
TXN011567,FL-156,2024-09-13 12:07:31,PLAYCARD-STD,Playing Cards,Entertainment,2,$5.04
TXN012888,FL-105,2024-09-14T11:43:39,PT-12, Pop-Tarts Strawberry ,BREAKFAST,3,$3.61
TXN025091,FL-412,09/30/2024 14:00,BFORM-01,Baby Formula,baby,2,29.07
TXN017998,FL-156,2024-09-18 20:06:12,WATER24PK,Bottled Water 24-Pack,Emergency Supplies,1,4.77
TXN012753,FL-239,2024-09-14 13:07:17,LED-FLASH,Flashlight - LED,EMERGENCY,1,13.10
TXN018878,FL-710,09/19/2024 21:07,WTR_24PK,Bottled Water 24-Pack,Emergency,4,5.14
TXN006344,FL_302,,BAT-AA4,BATTERIES AA 4PK,Emergency,1,6.59
TXN022919,FL-619,2024-09-26 18:30:26,CANDLE-EMRG,CANDLES - EMERGENCY,Emergency,1,5.94
TXN013009,FL-105,2024-09-14 08:02:02,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,2,7.98
TXN020145,FL-239,2024-09-22 08:17:31,DIAP-S3,Baby Diapers - Size 3,baby,2,24.17
TXN021490,FL-412,09/24/2024 18:55,BREAD-WH,White Bread,Grocery,1,2.51
TXN001475,FL-156,2024-09-03 17:42:03,BREAD-WH,White Bread,GROCERY,2,$2.60
TXN019182,FL-156,2024-09-20 15:20:53,PNUTBTR-16,Peanut Butter,GROCERY,1,3.27
TXN019447,FL-710,20-Sep-2024 09:06,BAT-AA4,AA Batteries 4-Pack,Emergency,1,6.71
TXN001040,FL-619,,TARP-HD,Heavy Duty Tarp,emergency,2,20.59
TXN013560,FL-156,14-Sep-2024 10:35,PT-12, Pop-Tarts Strawberry ,Breakfast Foods,4,3.36
TXN011439,FL-287,09/13/2024 11:26,CANDLE-EMRG,Emergency Candles,EMERGENCY,2,6.09
TXN007888,FL-239,09/11/2024 20:40,PNUTBTR-16,Peanut Butter,grocery,2,3.21
TXN010793,FL239,13-Sep-2024 16:08,CHIPS-VP,CHIPS VARIETY PACK,Snacks,1,8.84
TXN000960,FL-078,2024-09-02 16:55:58,SOUP-CAN,CANNED SOUP,Grocery,1,2.03
TXN004720,FL-302,09/07/2024 16:20,POPTART-STRAW, Pop-Tarts Strawberry ,Breakfast,4,3.42
TXN006765,FL-330,09/10/2024 07:23,PTOWEL-6,PAPER TOWELS 6PK,household,1,8.04
TXN022969,FL-445,2024-09-26 13:01:19,PNUTBTR-16,PEANUT BUTTER,Groceries,1,3.27
TXN006046,FL-156,09/09/2024 19:40,DIAP-S3,DIAPERS SZ 3,Baby,2,24.68
TXN007616,FL-302,2024-09-10 09:08:08,FLASH-01,FLASHLIGHT LED,Emergency Supplies,3,13.29
TXN018162,FL-619,2024-09-18 15:20:41,STREAM-01,Streaming Device,electronics,1,30.21
TXN025083,FL-412,09/30/2024 06:32,CHIPS-VP,Variety Pack - Chips,Snacks,3,9.32
TXN013161,FL-330,2024-09-14 20:42:03,FIRSTAID-KIT,First Aid Kit,Health & Wellness,1,14.93
TXN019981,FL-445,2024-09-21 20:45:01,CHRG-PORT,PORTABLE CHARGER,Electronics,1,24.17
TXN010254,FL619,2024-09-12 16:37:56,WHITEBREAD,WHITE BREAD,Grocery,1, 2.37 
TXN001876,FL-105,04-Sep-2024 09:25,FIRSTAID-KIT,First Aid Kit,HEALTH,2,15.24
TXN018143,fl-619,2024-09-18 08:53:25,PT_STRAWBERRY,Strawberry Pop-Tart,BREAKFAST,2,3.57
TXN008197,FL-412,09/11/2024 19:25,WTR-24,Water - 24 Pack,Emergency Supplies,6,5.08
TXN000354,FL-078,2024-09-01 09:20:23,LED-FLASH,LED Flashlight,emergency,1,13.59
TXN022828,FL-501,2024-09-26 16:17:39,DIAPERS-3,Diapers Size 3,Baby,2,25.37
TXN004573,FL_078,2024-09-07 12:48:46,DIAPERS-3,DIAPERS SZ 3,baby,2,24.05
TXN024266,FL-710,09/28/2024 07:22,CARDS-01,PLAYING CARDS,Games & Entertainment,2,4.96
TXN013240,FL-412,2024-09-14T12:11:32,PT-12,Pop Tarts - Strawberry,BREAKFAST,3, 3.37 
TXN020955,FL-156,2024-09-23 12:16:27,PT_STRAWBERRY, Pop-Tarts Strawberry ,breakfast,2,3.40
TXN011896,FL-078,2024-09-13 08:23:57,LTBEER24,Light Beer (24-pack),ALCOHOL,2,18.64
TXN020950,FL-287,2024-09-23 17:33:11,BABYFORMULA,BABY FORMULA,baby,1,29.96
TXN020109,FL-239,2024-09-22 22:56:18,BAT-AA4,BATTERIES AA 4PK,Emergency,4,6.58
TXN000812,FL_287,2024-09-02 19:12:18,BREAD-WH,WHITE BREAD,grocery,3,$2.49
TXN004665,FL-445,2024-09-07 18:12:18,FLASH-01,Flashlight - LED,Emergency,3,13.61
TXN009923,FL-156,2024-09-12T15:25:44,PAPERTOWEL6,Paper Towels 6-Roll,Household,1, 7.63 
TXN024841,FL-302,2024-09-29 18:51:51,DIAPERS-3,Baby Diapers - Size 3,Baby,2,25.52
TXN010716,FL-239,2024-09-13 09:27:44,BEER-24,BEER LIGHT 24PK,ALCOHOL,3,18.70
TXN002428, FL-239,09/05/2024 11:18,FIRSTAID-KIT,First-Aid Kit,Health & Wellness,2,15.23
TXN006125,FL-078,2024-09-09 19:57:14,SKU#459812,POPTART-STRAWBERRY,Breakfast,3,3.54
TXN003964,FL-710,2024-09-06 15:54:48,WTR_24PK,BOTTLED WATER 24PK,EMERGENCY,1,4.76
TXN013655,FL-156,09-14-2024 12:02:42,CANDLE-EMRG,Candles (Emergency),EMERGENCY,2,5.87
TXN015578,FL-619,2024-09-15 10:06:56,BATT_AA_4PK,AA Batteries 4-Pack,emergency,1,6.46
TXN005996,FL-156,2024-09-09 11:39:31,WTR-24,Bottled Water 24-Pack,emergency,6,$4.82
TXN012119,FL-619,09-13-2024 13:21:11,PORTCHARGER,Phone Charger - Portable,electronics,1,24.74
TXN020114,fl-239,09/22/2024 07:40,BEER-24,Light Beer (24-pack),ALCOHOL,2,18.23
TXN002866,FL078,09/05/2024 15:05,POPTART-STRAW,POPTART-STRAWBERRY,Breakfast,3,3.32
TXN024141,FL-619,2024-09-28 11:40:23,BFORM-01,Baby Formula,Baby Products,2,$29.46
TXN023947,FL-287,2024-09-28 18:45:00,TARP-HD,HD Tarp,emergency,1,$19.77
TXN019588,FL-330,2024-09-21 06:21:30,PT-12,Pop Tarts - Strawberry,breakfast,3,3.49
TXN019624,FL-330,2024-09-21T08:24:30,PORTCHARGER,Phone Charger - Portable,ELECTRONICS,2,25.33
TXN003546,FL156,2024-09-06T22:18:45,POPTART-STRAW,Pop-Tarts Strawberry,BREAKFAST,3,3.48
TXN002990,FL-619,2024-09-05 06:13:43,PAPERTOWEL6,PAPER TOWELS 6PK,Household Essentials,1,7.67
TXN012104,FL-619,09/13/2024 17:56,CNDL-EM,CANDLES - EMERGENCY,Emergency Supplies,1,5.72
TXN015503,FL-078,2024-09-15 11:07:08,GAME-MONO,Board Game - Monopoly,entertainment,1,$20.07
TXN002938,FL-619,09-05-2024 15:35:53,PT_STRAWBERRY, Pop-Tarts Strawberry ,Breakfast Foods,3,3.51
TXN001651,FL_445,09-03-2024 08:44:32,BATT-100,BATTERIES AA 4PK,EMERGENCY,5,6.76
TXN020457,FL-078,,ROKU-STD,STREAMING STICK,Electronics,1,29.74
TXN003502,FL-287,2024-09-06 19:25:59,CARDS-01,Standard Playing Cards,entertainment,2,5.19
TXN019909,FL_619,2024-09-21 06:12:09,STREAM-01,Roku Streaming Stick,ELECTRONICS,1,$30.80
TXN019800,FL-501,2024-09-21 12:59:51,LED-FLASH,Flashlight - LED,Emergency Supplies,1,12.63
TXN012343,FL-445,2024-09-13 08:09:30,BFORM-01,Baby Formula,BABY,1,29.43
TXN010131,FL-078,09/12/2024 21:41,PNUTBTR-16,Peanut Butter,GROCERY,1, 3.16 
TXN019539,FL-105,2024-09-21 20:31:09,WTR-24,Water - 24 Pack,EMERGENCY,5,4.81
TXN001626,FL-619,2024-09-03 11:23:05,CANDLE-EMRG,Emergency Candles,EMERGENCY,2,6.19
TXN023783,FL_105,2024-09-28 08:37:36,CHRG-PORT,PORTABLE CHARGER,electronics,2,24.65
TXN015072,FL-330,09/15/2024 15:58,TOILETPAPER12,TP 12 Pack,HOUSEHOLD,1,9.93
TXN017458,FL-619,2024-09-17 17:51:16,WTR_24PK,Bottled Water 24-Pack,EMERGENCY,2,4.96
TXN009962,FL-501,2024-09-12 18:58:34,SKU#459812,Pop Tarts - Strawberry,Breakfast Foods,4,3.50
TXN013644,FL-156,2024-09-14 06:44:16,WHITEBREAD,White Bread,Grocery,1,2.43
TXN020621,FL-302,2024-09-22 08:18:43,BREAD-WH,White Bread,Grocery,2,2.45
TXN024228,FL-302,28-Sep-2024 19:11,FAID-01,First Aid Kit,Health,1,15.41
TXN006660,FL-105,09-10-2024 14:39:54,TOILETPAPER12,Toilet Paper 12-Roll,Household,1, 10.15 
TXN003374,FL-330,2024-09-06 13:20:59,ROKU-STD,Streaming Device,electronics,1,29.12
TXN012442,FL-302,09-13-2024 16:24:41,GAME-MONO,Board Game - Monopoly,Games & Entertainment,1,20.14
TXN017128,FL-412,2024-09-17T09:14:43,TP-12,TP 12 Pack,Household Essentials,1,9.70
TXN001374,FL-412,03-Sep-2024 13:17,PB-16,Peanut Butter,Grocery,2,3.21
TXN012423,FL-302,2024-09-13T19:56:42,LTBEER24,BEER LIGHT 24PK,ALCOHOL,3, 18.97 
TXN020750,FL-239,09-23-2024 10:38:11,BFORM-01,Baby Formula,Baby Products,1,30.59
TXN022082,FL-412,2024-09-25T10:01:00,DIAP-S3,Baby Diapers - Size 3,Baby Products,1,24.43
TXN010923,FL-105,2024-09-13 14:14:16,WHITEBREAD,White Bread,Groceries,2, 2.43 
TXN005987,fl-287,09-09-2024 20:01:02,HDTARP-01,Heavy Duty Tarp,Emergency Supplies,2,20.57
TXN007044,FL-156,09/10/2024 18:21,WTR_24PK,BOTTLED WATER 24PK,EMERGENCY,6,4.89
TXN012797,FL-239,09/14/2024 18:45,SOUP-CAN,Canned Soup,Grocery,3,2.08
TXN018481,FL-330,2024-09-19 10:35:34,DIAPERS-3,Baby Diapers - Size 3,Baby Products,2,25.22
TXN010772,FL-239,N/A,CANDLE-EMRG,Candles (Emergency),Emergency,2,6.03
TXN003558,FL-156,2024-09-06 22:28:22,LED-FLASH,LED Flashlight,Emergency,3,12.97
TXN021027,FL-501,2024-09-23 10:52:43,PLAYCARD-STD,Playing Cards,Games & Entertainment,2,5.09
TXN011748,FL_501,09/13/2024 18:54,STREAM-01,Roku Streaming Stick,electronics,1,$28.90
TXN019681,FL-412,2024-09-21 08:38:16,DIAP-S3,Baby Diapers - Size 3,BABY,1,24.60
TXN003335,FL-105,09/06/2024 18:27,PTOWEL-6,PAPER TOWELS 6PK,HOUSEHOLD,2,7.72
TXN024007,FL-501,09-28-2024 11:11:26,MONOPOLY-01,Monopoly Board Game,entertainment,1,20.92
TXN011667,FL_156,2024-09-13 13:27:04,HDTARP-01,TARP - HEAVY DUTY,EMERGENCY,1,19.45
TXN009832,FL-156,2024-09-12 06:32:48,POPTART-STRAW,Strawberry Pop-Tart,BREAKFAST,1,3.59
TXN008457,FL-156,2024-09-11 12:20:31,LTBEER24,Light Beer (24-pack),ALCOHOL,2,19.75
TXN006234,FL-619,2024-09-09 07:07:28,CNDL-EM,CANDLES - EMERGENCY,Emergency,3, 6.13 
TXN017958,FL-287,2024-09-18 11:53:04,PLAYCARD-STD,Standard Playing Cards,entertainment,3,4.83
TXN022266,FL-078,09/25/2024 21:52,FAID-01,FIRST AID KIT,health,2, 15.63 
TXN007964,FL-105,2024-09-11 17:42:14,BATT-100,AA Batteries (4-pack),emergency,3,6.79
TXN018961,FL-105,20-Sep-2024 07:21,LED-FLASH,LED Flashlight,Emergency Supplies,2,13.25
TXN022328,FL-619,2024-09-25 20:23:38,PTOWEL-6,Paper Towels 6-Roll,household,1,8.15
TXN025216, FL-501,2024-09-30 15:37:39,BEER-24,Light Beer (24-pack),ALCOHOL,1,19.50
TXN016476,FL-078,2024-09-16 19:24:26,BATT-100,AA Batteries (4-pack),EMERGENCY,1,6.60
TXN008840,FL-619,09/11/2024 10:22,CANDLE-EMRG,CANDLES - EMERGENCY,Emergency Supplies,2,$6.00
TXN005476,FL-445,2024-09-08 10:13:47,LED-FLASH,FLASHLIGHT LED,EMERGENCY,1,12.56
TXN012528,FL-302,2024-09-13 12:49:05,BABYFORMULA,BABY FORMULA,Baby,1, 28.77 
TXN014278,FL445,2024-09-14 22:48:36,GAME-MONO,Board Game - Monopoly,ENTERTAINMENT,2,20.21
TXN023911,FL-287,2024-09-28 13:56:35,LTBEER24,BEER LIGHT 24PK,Alcoholic Beverages,3,$18.29
TXN020858,FL-412,2024-09-23 20:37:58,POPTART-STRAW, Pop-Tarts Strawberry ,Breakfast Foods,3,3.49
TXN007933,FL-105,2024-09-11T12:28:51,POPTART-STRAW,Strawberry Pop-Tart,BREAKFAST,3,3.50
TXN013108,FL-330,14-Sep-2024 22:01,LTBEER24,BEER LIGHT 24PK,ALCOHOL,3,19.53
TXN015763,FL-302,15-Sep-2024 22:51,POPTART-STRAW,Strawberry Pop-Tart,breakfast,3,3.33
TXN000334,FL-501,2024-09-01 15:05:13,DIAPERS-3,DIAPERS SZ 3,BABY,1,25.24
TXN015463,FL-501,15-Sep-2024 12:36,DIAP-S3,DIAPERS SZ 3,Baby,2,26.12
TXN011780,FL-501,09/13/2024 17:44,FIRSTAID-KIT,FIRST AID KIT,HEALTH,2,14.38
TXN021622,fl-501,2024-09-24 16:37:30,FLASH-01,Flashlight - LED,Emergency,1,13.54
TXN010687,FL-239,2024-09-13T17:38:02,WATER24PK,Bottled Water 24-Pack,emergency,6,5.02
TXN020725,FL-239,09/23/2024 14:14,CNSOUP-01,Canned Soup,GROCERY,3,1.90
TXN017764,FL-239,18-Sep-2024 15:29,BREAD-WH,Bread - White,grocery,3,2.45
TXN018280,FL-302,2024-09-18 11:55:05,DIAP-S3,Baby Diapers - Size 3,baby,2,24.82
TXN019122,FL-287,09/20/2024 12:12,WHITEBREAD,WHITE BREAD,Groceries,3,2.60
TXN004541,FL-078,2024-09-07T14:18:51,SOUP-CAN,Canned Soup,grocery,4, 2.01 
TXN007769,FL-710,09-10-2024 16:00:56,PORTCHARGER,PORTABLE CHARGER,ELECTRONICS,1,25.92
TXN019816,FL-501,2024-09-21 08:08:18,PNUTBTR-16,Peanut Butter 16oz,Grocery,1,3.15
TXN018001,FL-156,09/18/2024 10:09,BATT-100,BATTERIES AA 4PK,emergency,5,6.25
TXN022590,FL-105,2024-09-26 18:16:14,BABYFORMULA,BABY FORMULA,BABY,2,31.45
TXN023971,FL-156,09/28/2024 17:03,PNUTBTR-16,Peanut Butter 16oz,GROCERY,1,3.30
TXN021458,FL-330,2024-09-24 16:07:55,BABYFORMULA,BABY FORMULA,BABY,2,31.49
TXN000661,FL-105,02-Sep-2024 16:01,CNSOUP-01,CANNED SOUP,GROCERY,1,2.01
TXN012218,FL445,2024-09-13 18:27:12,LED-FLASH,LED Flashlight,EMERGENCY,3,12.81
TXN018074,FL-501,2024-09-18 12:43:41,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,3,9.11
TXN007510,FL-445,2024-09-10 22:47:18,BEER-24,Light Beer (24-pack),ALCOHOL,1, 19.74 
TXN022099,FL-287,09/25/2024 14:05,BEER-24,BEER LIGHT 24PK,ALCOHOL,1,19.00
TXN007922,FL-239,09-11-2024 19:39:59,TP-12,Toilet Paper 12-Roll,Household Essentials,2,10.13
TXN015742,FL-445,2024-09-15T13:48:38,BFORM-01,Baby Formula,BABY,1,29.14
TXN005586,FL302,2024-09-08 21:46:41,TOILETPAPER12,Toilet Paper 12-Roll,Household,1,9.82
TXN011779,FL_501,13-Sep-2024 07:38,FAID-01,First-Aid Kit,Health & Wellness,2, 15.15 
TXN009671,FL-412,09/12/2024 21:13,CHIPS-VP,Chips Variety Pack,Snacks,3,8.69
TXN003481,FL-412,09-06-2024 12:22:55,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,2,19.21
TXN018856,FL302,2024-09-19 06:47:38,CANDLE-EMRG,CANDLES - EMERGENCY,EMERGENCY,3,6.01
TXN022631,FL-330,2024-09-26 09:36:20,PAPERTOWEL6,Paper Towels,HOUSEHOLD,2,8.02
TXN008434,FL-156,09/11/2024 10:06,WTR_24PK,Bottled Water 24-Pack,Emergency,6,$4.82
TXN010931,FL-105,09-13-2024 13:25:49,CANDLE-EMRG,Emergency Candles,EMERGENCY,3,6.12
TXN002283,FL445,2024-09-04 18:06:25,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,1,$19.11
TXN016343,FL-156,09-16-2024 15:22:17,CARDS-01,Standard Playing Cards,ENTERTAINMENT,2,4.97
TXN002653,FL-412,05-Sep-2024 12:52,PAPERTOWEL6,Paper Towels 6-Roll,HOUSEHOLD,1, 7.66 
TXN007494,FL-445,NULL,BAT-AA4,AA Batteries 4-Pack,Emergency,3,6.29
TXN001528,FL-501,2024-09-03 12:53:20,PB-16,Peanut Butter,grocery,1,3.39
TXN024056,FL-078,09-28-2024 14:26:07,BG-MONO,Monopoly Board Game,ENTERTAINMENT,1,20.36
TXN008912,FL-445,2024-09-11T14:38:08,LED-FLASH,Flashlight - LED,Emergency Supplies,3,12.61
TXN017635,FL-302,17-Sep-2024 14:32,PNUTBTR-16,Peanut Butter 16oz,GROCERY,2,3.37
TXN010307,FL-445,2024-09-12T13:47:28,PT-12,Pop-Tarts Strawberry,Breakfast Foods,3,3.36
TXN025530,FL-619,2024-09-16 12:27:40,BEER-24,Light Beer 24pk,Alcohol,1,19.20
TXN000922, FL-501,2024-09-02 20:05:07,CHIPS-VP,Variety Pack - Chips,Snacks,1,$9.10
TXN023680,FL-710,2024-09-27 22:39:01,PORTCHARGER,Phone Charger - Portable,electronics,1,23.77
TXN009860,FL-156,2024-09-12 07:17:53,LED-FLASH,LED Flashlight,emergency,2,12.68
TXN000382,FL-078,09/01/2024 08:29,PORTCHARGER,Phone Charger - Portable,electronics,2,$25.73
TXN012022,FL-619,13-Sep-2024 06:32,SKU#459812,Pop Tarts - Strawberry,Breakfast,1,3.45
TXN021068,FL-078,23-Sep-2024 09:21,WATER24PK,Water - 24 Pack,emergency,5,4.93
TXN023420,FL_501,2024-09-27 13:07:01,BREAD-WH,WHITE BREAD,Groceries,2,2.61
TXN002916,FL-078,2024-09-05T18:03:15,PTOWEL-6,Paper Towels 6-Roll,household,2,8.01
TXN005995,FL-156,2024-09-09 20:38:09,WTR-24,BOTTLED WATER 24PK,EMERGENCY,5, 5.07 
TXN013750,FL-501,14-Sep-2024 06:14,BAT-AA4,AA Batteries (4-pack),Emergency Supplies,4,6.42
TXN010524,FL-302,2024-09-12 09:31:20,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,2,7.80
TXN016051,fl-105,2024-09-16 07:57:22,BEER-24,Light Beer 24pk,Alcohol,3,19.90
TXN020457,FL-078,,ROKU-STD,STREAMING STICK,Electronics,1,29.74
TXN016060,FL-105,09/16/2024 16:21,STREAM-01,Roku Streaming Stick,Electronics,1,31.47
TXN005103,FL-412,09-08-2024 18:47:21,PORTCHARGER,PORTABLE CHARGER,Electronics,1,25.44
TXN015687,FL-445,2024-09-15 21:48:33,LTBEER24,Light Beer 24pk,Alcohol,3,19.34
TXN016026,FL-239,09-16-2024 07:33:25,TARP-HD,Heavy Duty Tarp,Emergency Supplies,1,20.85
TXN012228,FL-445,09/13/2024 09:29,LTBEER24,Light Beer (24-pack),Alcohol,3,19.07
TXN016820,FL-710,2024-09-16 19:32:52,TOILETPAPER12,TP 12 Pack,household,1,$10.30
TXN012924,FL-105,09-14-2024 18:22:22,FLASH-01,Flashlight - LED,EMERGENCY,1,13.04
TXN021289,FL-710,09/23/2024 17:49,CHRG-PORT,Portable Phone Charger,ELECTRONICS,2,25.45
TXN003713,FL-078,2024-09-06 22:51:25,BREAD-WH,White Bread,Groceries,2,2.58
TXN012365,FL-302,09-13-2024 15:05:59,PT-12,Pop Tarts - Strawberry,breakfast,2,3.63
TXN003839,FL-445,06-Sep-2024 17:39,LED-FLASH,LED Flashlight,Emergency,3,$13.40
TXN017636,FL-302,2024-09-17 13:22:35,CANDLE-EMRG,Candles (Emergency),EMERGENCY,3,6.14
TXN006041,FL-156,2024-09-09 07:37:03,CHIPS-VP,Chips Variety Pack,Snacks,2,9.30
TXN010106,FL-078,2024-09-12 12:33:20,GAME-MONO,Board Game - Monopoly,Entertainment,1,19.14
TXN001427,FL-287,2024-09-03 09:52:42,FAID-01,FIRST AID KIT,Health,1,14.58
TXN003815,FL-619,2024-09-06 06:27:46,DIAPERS-3,Baby Diapers - Size 3,Baby Products,1,25.66
TXN003992,FL-710,09-06-2024 21:07:26,PNUTBTR-16,PEANUT BUTTER,grocery,2,3.42
TXN011649,FL_156,09/13/2024 09:51,TP-12,TP 12 Pack,Household,1, 9.56 
TXN005551,FL-302,09-08-2024 12:01:44,MONOPOLY-01,MONOPOLY,ENTERTAINMENT,1,19.91
TXN004922,FL-105,2024-09-08 15:44:40,POPTART-STRAW,Strawberry Pop-Tart,Breakfast,1,3.52
TXN023148,FL-239,2024-09-27 09:12:29,BABYFORMULA,Infant Formula,Baby Products,1,29.29
TXN022246,FL-078,2024-09-25T10:11:33,LED-FLASH,Flashlight - LED,emergency,3,12.90
TXN006447,FL-710,2024-09-09T11:11:33,TP-12,Toilet Paper 12-Roll,Household,2,9.69
TXN007564,FL-445,09-10-2024 07:14:47,TOILETPAPER12,TP 12 Pack,household,2,9.58
TXN009479,FL-330,2024-09-12 12:34:28,WTR-24,Bottled Water 24-Pack,emergency,2,5.00
TXN018478,FL-330,2024-09-19T15:37:18,DIAP-S3,Baby Diapers - Size 3,Baby,2,24.96
TXN023425,FL-501,2024-09-27 22:02:02,CNDL-EM,Emergency Candles,emergency,2,6.04
TXN007885,FL-239,2024-09-11 21:28:26,BREAD-WH,WHITE BREAD,Grocery,3,2.40
TXN005405,FL-619,09/08/2024 12:56,PT-12,pop-tarts strawberry,Breakfast,1,3.56
TXN023252,FL_412,2024-09-27 20:33:18,POPTART-STRAW,Strawberry Pop-Tart,BREAKFAST,4,$3.34
TXN008441,FL_156,11-Sep-2024 07:52,BATT-100,AA Batteries (4-pack),Emergency,2,6.18
TXN017596,FL-445,09/17/2024 19:29,HDTARP-01,Heavy Duty Tarp,Emergency Supplies,1,20.02
TXN008856,FL619,09-11-2024 09:48:34,CHRG-PORT,PORTABLE CHARGER,Electronics,1,24.95
TXN025411,FL-302,2024-09-30 19:50:42,CARDS-01,Standard Playing Cards,Games & Entertainment,1,4.89
TXN018182,FL-619,09/18/2024 18:19,HDTARP-01,Heavy Duty Tarp,emergency,1,19.94
TXN025079,FL-412,2024-09-30 22:20:12,FAID-01,First-Aid Kit,HEALTH,2, 15.30 
TXN014953,FL-105,2024-09-15 14:36:50,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,2,7.75
TXN025201,FL-156,2024-09-30 08:57:32,TARP-HD,HD Tarp,emergency,1,20.02
TXN010634,FL-710,09/12/2024 20:11,FIRSTAID-KIT,First-Aid Kit,HEALTH,1,14.66
TXN001683,FL-445,2024-09-03 07:09:06,CHIPS-VP,CHIPS VARIETY PACK,SNACKS,3,9.27
TXN015529,FL-078,2024-09-15 19:00:15,FIRSTAID-KIT,First-Aid Kit,Health & Wellness,2,14.43
TXN022397,FL-445,09/25/2024 07:33,HDTARP-01,HD Tarp,Emergency Supplies,2,19.56
TXN019702,FL-287,2024-09-21 22:33:38,MONOPOLY-01,MONOPOLY,Games & Entertainment,2,19.44
TXN009010,FL_302,2024-09-11T22:38:16,PT-12,Strawberry Pop-Tart,Breakfast Foods,3,3.60
TXN024989,FL-105,30-Sep-2024 15:32,CHIPS-VP,Chips Variety Pack,snacks,2,8.58
TXN000463,fl-445,09/01/2024 21:30,CARDS-01,PLAYING CARDS,ENTERTAINMENT,1,5.08
TXN022469,FL-710,2024-09-25 14:44:01,SOUP-CAN,Soup - Canned,grocery,3,$1.99
TXN003503,FL-287,09/06/2024 20:30,PLAYCARD-STD,PLAYING CARDS,ENTERTAINMENT,3,5.22
TXN020643,FL-302,2024-09-22 14:37:26,TOILETPAPER12,TP 12 Pack,household,1,10.41
TXN023454,FL-078,09/27/2024 21:50,BATT_AA_4PK,AA Batteries 4-Pack,Emergency,2,6.21
TXN009429,FL105,2024-09-12 06:06:17,FAID-01,FIRST AID KIT,health,2,15.12
TXN002939,FL-619,2024-09-05T08:36:27,WTR-24,BOTTLED WATER 24PK,EMERGENCY,4,4.87
TXN014814,FL-239,2024-09-15 13:57:01,LED-FLASH,FLASHLIGHT LED,emergency,2,$12.89
TXN011849,FL-078,09-13-2024 15:50:09,WTR_24PK,Bottled Water 24-Pack,Emergency,2,4.89
